actor_1_name,actor_2_name,actor_1_facebook_likes,actor_2_facebook_likes
Michael Angarano,Connor Paolo,947.0,530.0
Ward G. Smith,Lisa Brave,393.0,191.0
Paul Guilfoyle,Brendan Sexton III,210.0,148.0
Jessy Schram,Jeff Garlin,813.0,522.0
Dorian Missick,Nia Long,1000.0,826.0
Joel David Moore,Kane Hodder,936.0,935.0
Paulette Goddard,Stanley Blystone,309.0,8.0
Brian Dennehy,Aidan Quinn,954.0,767.0
Ted Raimi,Dan Hicks,634.0,328.0
Vivica A. Fox,Monica Calhoun,890.0,597.0
Jay Mohr,Jim O'Heir,563.0,485.0
Rip Torn,Jenny O'Hara,826.0,189.0
Brian Lee Franklin,John Arcilla,38.0,8.0
Stephen McHattie,Georgina Reilly,413.0,98.0
Jimmy Bennett,Joey Lauren Adams,87000.0,781.0
Angela Sarafyan,Jaime Zevallos,310.0,228.0
Sid Haig,Dee Wallace,1000.0,725.0
Morgana O'Reilly,Bruce Hopkins,61.0,46.0
Lee Scott,Jon Hunter,0.0,0.0
Nicole Muñoz,Sarah Lind,199.0,134.0
Chazz Palminteri,Michael Rapaport,979.0,975.0
Monica Barladeanu,Joe Armstrong,129.0,98.0
Ashanti,Amber Marshall,341.0,265.0
Brighton Sharbino,Jake Busey,3000.0,660.0
Katrina Law,Johnny Messner,835.0,522.0
Tom Cruise,Robert Duvall,10000.0,3000.0
Timothy Hutton,Balthazar Getty,501.0,418.0
Rudy Youngblood,Glen Powell,708.0,571.0
Adriana Caselotti,Billy Gilbert,82.0,47.0
Mía Maestro,Mercedes Morán,341.0,5.0
Brigitte Bardot,Woody Strode,984.0,423.0
Zak Penn,Gabriel Beristain,87.0,70.0
Lea Thompson,Christina Moore,1000.0,301.0
Camren Bicondova,Adam DiMarco,756.0,382.0
Mathieu Amalric,Léa Drucker,412.0,4.0
Jessica Szohr,Jonathan Mangum,847.0,147.0
Burgess Meredith,Cesar Romero,1000.0,370.0
Jason Statham,Jason Flemyng,26000.0,1000.0
Barry Corbin,Bruce McGill,883.0,655.0
Karl Malden,Michael Douglas,416.0,0.0
Ulrich Thomsen,Paprika Steen,280.0,278.0
Steve Buscemi,Debi Mazar,12000.0,680.0
Long Nguyen,Kieu Chinh,51.0,24.0
Eric Dane,Karen Allen,2000.0,783.0
Stephen McHattie,Thure Lindhardt,413.0,197.0
Bruce Willis,Miko Hughes,13000.0,969.0
James Morrison,Tucker Smallwood,210.0,121.0
Elina Abai Kyzy,Aziz Muradillayev,0.0,0.0
Maury Chaykin,Lenore Zann,232.0,23.0
Judy Greer,Adam Goldberg,2000.0,1000.0
Abhishek Bachchan,Uday Chopra,374.0,145.0
Noureen DeWulf,Bryan Callen,700.0,460.0
Bella Thorne,Chloe Bridges,35000.0,516.0
Laurence Olivier,Joan Fontaine,1000.0,991.0
Betsy Palmer,Adrienne King,309.0,121.0
Ray Milland,Jane Wyman,287.0,160.0
Daniel Stern,John Heard,796.0,697.0
Noel Gugliemi,Jenni Rivera,2000.0,245.0
Vic Mignogna,Omar Benson Miller,578.0,418.0
Joseph Cotten,Jean Peters,469.0,79.0
Roddy McDowall,Walter Pidgeon,595.0,176.0
Mary Lynn Rajskub,Riley Keough,934.0,691.0
Rami Malek,Elvis Nolasco,3000.0,372.0
Peter Gallagher,Laura San Giacomo,828.0,531.0
Michael Emerson,Monica Potter,2000.0,878.0
Geoffrey Arend,Daniel von Bargen,816.0,577.0
Zuhair Haddad,Harry Lennix,18000.0,748.0
Ximena Ayala,Vera Wilson,31.0,24.0
Keanu Reeves,Jon Hamm,18000.0,4000.0
Naseeruddin Shah,Randeep Hooda,307.0,209.0
Matthew Broderick,Rory Culkin,2000.0,710.0
Jerry Mathers,John Forsythe,282.0,255.0
Bruce Willis,Morgan Freeman,13000.0,11000.0
Natasha Lyonne,Clea DuVall,1000.0,1000.0
Vivica A. Fox,Drew Waters,890.0,848.0
Quentin Tarantino,Steve Buscemi,16000.0,12000.0
Spring Byington,Nigel Bruce,94.0,62.0
Clint Eastwood,Luigi Pistilli,16000.0,34.0
Alex Huszar,Regina Casé,61.0,9.0
Jason Marsden,Marshall Allman,1000.0,330.0
Lemmy,Coyote Shivers,268.0,44.0
,,,
Robin Williams,Sarah Silverman,49000.0,931.0
Déborah Révy,Johnny Amaro,34.0,29.0
Nataniel Sánchez,Antonio Arrué,3.0,2.0
Marley Shelton,Scott Adsit,690.0,316.0
Rich Ceraulo,Denise Boutte,387.0,295.0
Errol Flynn,David Niven,843.0,490.0
Michael Berryman,Kristin Booth,721.0,134.0
Christie Burke,Victor Zinck Jr.,380.0,91.0
Alanna Ubach,Jacob Vargas,584.0,399.0
Redd Foxx,Cleavon Little,586.0,434.0
William McNamara,Sabrina Carmichael,10000.0,500.0
Seregon O'Dassey,Deirdre Lorenz,498.0,350.0
Ryan Reynolds,Dane Cook,16000.0,1000.0
Paddy Considine,Gary Stretch,680.0,404.0
Richard Cawthorne,John Jarratt,511.0,457.0
Terry Kiser,Clu Gulager,448.0,426.0
,,,
Sarah Murphy-Dyson,CindyMarie Small,14.0,4.0
Sean Cameron Michael,Frank Rautenbach,412.0,48.0
Chris Gauthier,Marilyn Norry,434.0,95.0
Iko Uwais,Yayan Ruhian,1000.0,342.0
Johnny Pacar,Vernon Wells,1000.0,745.0
Piero Maggiò,Anella Vastola,12.0,0.0
Humphrey Bogart,Claude Rains,2000.0,607.0
Talia Zucker,Rosie Traynor,12.0,5.0
Ranbir Kapoor,Shazahn Padamsee,964.0,22.0
Bruce Dern,Ron Rifkin,844.0,184.0
Sylvester Stallone,Burgess Meredith,13000.0,1000.0
Christopher Abbott,Brady Corbet,321.0,287.0
Jamie Lee Curtis,Hal Holbrook,2000.0,826.0
Albert Finney,Susannah York,883.0,269.0
Shelley Hennig,Renee Olstead,707.0,305.0
Robert De Niro,Albert Brooks,22000.0,745.0
Patrick Macnee,Robert Picardo,1000.0,823.0
Ursula Andress,Jack Lord,650.0,275.0
Jesse McCartney,Ingrid Bolsø Berdal,1000.0,466.0
Andrew Robinson,Ashley Laurence,266.0,209.0
Benjamin A. Onyango,Robin Givens,634.0,420.0
Julian Morris,Gary Cole,1000.0,989.0
Hiroshi Abe,Naomi Nishida,43.0,3.0
Ryan Gosling,Mike Vogel,33000.0,2000.0
Kevin Zegers,Felicity Huffman,2000.0,508.0
Fernanda Andrade,Claudiu Trandafir,403.0,169.0
Charles Napier,Cynthia Myers,503.0,46.0
James Drury,Neville Brand,356.0,110.0
Billy West,Al Gore,861.0,68.0
James Brown,Richard Jaeckel,183.0,102.0
Mick Jagger,Keith Richards,543.0,426.0
Daryl Sabara,Richard Burgi,640.0,550.0
Juliet Stevenson,Alex Lawther,202.0,47.0
W. Earl Brown,Adam Arkin,422.0,374.0
Michael Pollan,Eric Schlosser,37.0,3.0
Rachel Hendrix,Robert Amaya,544.0,264.0
Philip Seymour Hoffman,Callie Thorne,22000.0,472.0
J.K. Simmons,Jennifer Garner,24000.0,3000.0
Ty Burrell,Boyd Holbrook,3000.0,439.0
Christopher Abbott,Julia Garner,321.0,300.0
Gaby Hoffmann,Jenny Slate,612.0,457.0
Charlie McDermott,Michael O'Keefe,496.0,238.0
Sheryl Crow,Lou Adler,130.0,19.0
Robert Downey Jr.,Natasha Gregson Wagner,21000.0,104.0
Kevin Corrigan,Anne Heche,778.0,695.0
Tom Wilkinson,Mark Addy,1000.0,891.0
Ed Begley Jr.,Phyllis Diller,783.0,659.0
Justin Theroux,Nia Long,1000.0,826.0
Daniel Roebuck,Ossie Davis,1000.0,282.0
Odeya Rush,Dylan Minnette,2000.0,1000.0
Sonja Sohn,Saul Williams,245.0,38.0
Wilford Brimley,Frank Gerrish,957.0,81.0
Karisma Kapoor,Manoj Bajpayee,353.0,186.0
Madeline Kahn,Sid Caesar,1000.0,898.0
Trey Parker,Dian Bachar,406.0,203.0
Zooey Deschanel,Paul Schneider,11000.0,552.0
David Arquette,Cathy Moriarty,611.0,394.0
Frances Fisher,Agnes Bruckner,638.0,400.0
Cheech Marin,Lupe Ontiveros,844.0,625.0
James Franco,Nat Wolff,11000.0,733.0
Shahir Kabaha,Scandar Copti,20.0,13.0
Leslie Bibb,Patrick Fugit,1000.0,835.0
Steven Yeun,Cara Seymour,7000.0,71.0
Shiri Appleby,Elden Henson,855.0,577.0
Michael Imperioli,AJ Michalka,873.0,559.0
Anwar Congo,Herman Koto,3.0,3.0
Alex Gibney,George W. Bush,141.0,125.0
Pelé,Marv Albert,102.0,7.0
Kumar Gaurav,Rufus Graham,12.0,3.0
Mira Sorvino,Fisher Stevens,978.0,922.0
Josh Swanson,Tom Hamann,53.0,24.0
G.W. Krauss,Brian Whitaker,20.0,8.0
Matthew Ziff,Randy Wayne,260000.0,984.0
Emraan Hashmi,Anil Kapoor,724.0,668.0
Lena Dunham,Greta Gerwig,969.0,962.0
David Hyde Pierce,Clayne Crawford,443.0,298.0
Harvey Fierstein,Michael Lerner,499.0,230.0
Patrick Renna,Patsy Kensit,590.0,231.0
Yul Vazquez,Louis Mustillo,96.0,71.0
Judy Greer,James Gunn,2000.0,571.0
Will Rothhaar,Emily Baldoni,386.0,261.0
Jordana Spiro,Ana Claudia Talancón,262.0,163.0
Nora Zehetner,Alexia Rasmussen,446.0,171.0
Michael Rapaport,Paul Blackthorne,975.0,645.0
Frances Bay,Jamie Kennedy,491.0,490.0
Scott Levy,Vanilla Ice,639.0,361.0
David Keith,Mariel Hemingway,563.0,288.0
Lynn Cohen,Frank Whaley,474.0,436.0
Kenny Johnston,Andrea Vergara,327.0,9.0
Rasheed Naz,Ayesha Omar,7.0,5.0
Ilene Graff,Kevin McCarthy,442.0,403.0
Jason Ritter,Matt Walsh,782.0,490.0
Nicole Randall Johnson,A.J. Buckley,363.0,275.0
Randy Wayne,Lauren C. Mayhew,984.0,157.0
Oliver Reed,Eddie Albert,694.0,196.0
Aidan Quinn,Ossie Davis,767.0,282.0
Jennifer Lawrence,Chloë Grace Moretz,34000.0,17000.0
Joe Mantegna,Barbara Hershey,1000.0,618.0
Russell Hodgkinson,Janette Armand,199.0,37.0
Maureen McCormick,Shanley Caswell,458.0,383.0
Álex Angulo,Germán Alcarazu,90.0,0.0
Nicole Beharie,Marlene Forte,898.0,395.0
Wesley Jonathan,Sticky Fingaz,592.0,207.0
William McNamara,Tom Berenger,10000.0,854.0
Katie Aselton,Anslem Richardson,224.0,59.0
David Oakes,Alexander Vlahos,335.0,334.0
Magi Avila,Pierre Dulat,92.0,17.0
Boyd Banks,Chloe Rose,57.0,40.0
Angelina Armani,Kevin Gage,677.0,366.0
Jason K. Wixom,Shona Kay,214.0,211.0
Justin Baldoni,Luke Perry,657.0,608.0
Rosario Dawson,Spencer Wilding,3000.0,1000.0
Cliff Robertson,Dick Van Patten,754.0,605.0
Monique Candelaria,Katia Winter,696.0,371.0
Eric Lloyd,David DeLuise,775.0,275.0
Kimberly Williams-Paisley,Gia Mantegna,529.0,413.0
Vanessa Williams,Mike Colter,1000.0,569.0
Alma Martinez,Robert Kennedy Jr.,56.0,28.0
Marlon Brando,Karl Malden,10000.0,416.0
Justin Kirk,Geoff Stults,945.0,756.0
Anamaria Marinca,Vlad Ivanov,131.0,60.0
Javier Botet,Brian Dorton,1000.0,171.0
Odessa Rae,G.J. Echternkamp,109.0,8.0
Katy Mixon,David Gallagher,982.0,796.0
Sarah Kazemy,Reza Sixo Safai,144.0,127.0
Ahna O'Reilly,Melonie Diaz,282.0,270.0
Jack McBrayer,Michael Angarano,975.0,947.0
Sam Edwards,Donnie Dunagan,16.0,12.0
John Enos III,Rian Bishop,465.0,140.0
Dwayne Johnson,Harold Perrineau,12000.0,1000.0
Joseph Gordon-Levitt,Rob McElhenney,23000.0,813.0
Stana Roumillac,Christophe Cherki,0.0,0.0
Bokeem Woodbine,Ruby Dee,904.0,782.0
James Wolk,Ari Graynor,938.0,904.0
Ari Graynor,Janel Parrish,904.0,517.0
Gavin MacLeod,D. David Morin,284.0,234.0
Lorraine Stanley,Johnny Harris,418.0,146.0
Eddie Griffin,Christopher Berry,489.0,207.0
Tommy O'Reilly,Samaire Armstrong,1000.0,806.0
Shahab Hosseini,Leila Hatami,786.0,712.0
Jo Hartley,Stephen McCole,49.0,11.0
Heather Matarazzo,Ken Leung,529.0,502.0
Allison Dean,Todd Field,159.0,143.0
Victor Rasuk,Melonie Diaz,302.0,270.0
Louise Brooks,Francis Lederer,426.0,20.0
Martin Landau,Melora Walters,940.0,188.0
Norma Aleandro,Hilda Bernard,24.0,5.0
Kevin Pollak,Kathryn Morris,574.0,573.0
Zachary Knighton,Tom Guiry,262.0,262.0
Leslie Bibb,Eion Bailey,1000.0,749.0
Shane Dawson,Kurt Angle,247.0,217.0
Bjørn Sundquist,Stig Frode Henriksen,35.0,16.0
Corbin Allred,Larry Bagby,214.0,115.0
Taylor Pigeon,Alan Pietruszewski,134.0,93.0
Harrison Ford,Ron Howard,11000.0,2000.0
Scott Helvenston,Katy Helvenston-Wettengal,25.0,0.0
Tina Fey,Fred Armisen,2000.0,424.0
Mary Lynn Rajskub,Mark Duplass,934.0,830.0
Isaac C. Singleton Jr.,Larry King,312.0,135.0
MyAnna Buring,Ben Crompton,513.0,257.0
Lena Dunham,Jake Ryan,969.0,128.0
Gary Oldman,Atticus Shaffer,10000.0,787.0
Jean-Louis Trintignant,Stefania Sandrelli,319.0,90.0
Raymond J. Barry,Christel Khalil,108.0,72.0
Julian Morris,Nichola Burley,1000.0,233.0
Luke Grimes,Michael Welch,935.0,611.0
Dichen Lachman,Jennifer Lee Wiggins,717.0,134.0
Gary Cooper,Lloyd Bridges,998.0,575.0
William Gates,Arthur Agee,7.0,6.0
Kevin Scott Richardson,Christopher Toler,262.0,23.0
Peter Dinklage,Lauren Cohan,22000.0,4000.0
Adam LeFevre,Bruce Altman,80.0,67.0
Laura Fraser,Kara Hayward,601.0,524.0
Aimee Garcia,Wesley Jonathan,618.0,592.0
Naomi Watts,Thomas Kretschmann,6000.0,918.0
Robert Ri'chard,Paris Hilton,730.0,716.0
Ryan Gosling,Tristan Mack Wilds,33000.0,519.0
Irene Bedard,Akima,752.0,282.0
Hill Harper,Robinne Lee,465.0,170.0
Mehcad Brooks,Steffinnie Phrommany,696.0,320.0
Trey Loney,Lee Armstrong,977.0,511.0
Richard Curtis,Harvey Weinstein,628.0,474.0
Alfre Woodard,Dave Fennoy,1000.0,338.0
Sandra Ellis Lafferty,Madison Lintz,523.0,385.0
Matthew Ziff,Lorraine Ziff,260000.0,21000.0
Leven Rambin,Justin Kirk,956.0,945.0
Ginger Rogers,Edward Everett Horton,610.0,172.0
Heather Donahue,Joshua Leonard,170.0,170.0
Joe Cocker,Jimi Hendrix,262.0,227.0
David Zucker,Barry Dennen,119.0,29.0
Stacy Keach,David A.R. White,602.0,266.0
Kendyl Joi,Matthew Feeney,23.0,20.0
William Smith,Jason London,919.0,711.0
Nicholas Gonzalez,Angela Nordeng,601.0,371.0
Aliou Touré,Garba Touré,0.0,0.0
Karen Alexander,Colin Andrews,0.0,0.0
Russell Wong,Steven Michael Quezada,595.0,412.0
François Cluzet,Félix Moati,541.0,8.0
Paula Garcés,Annabella Sciorra,587.0,448.0
Paul McCartney,Ringo Starr,785.0,725.0
,,,
Jamie Lee Curtis,Sally Kirkland,2000.0,433.0
Dario Nozic Serini,Spela Colja,0.0,0.0
Kirk Cameron,Ken Bevel,848.0,153.0
Bhole Baba,Pant Shirt Baba,0.0,0.0
Frances Bavier,Peter Breck,407.0,189.0
Blanchard Ryan,Saul Stein,48.0,10.0
Joe Lo Truglio,Matt Jones,833.0,523.0
Woody Strode,Hoke Howell,423.0,23.0
Heather Berman,Eva Carrozza,0.0,0.0
Peter Dinklage,Joe Lo Truglio,22000.0,833.0
Randy Wayne,Sean Michael Afable,984.0,801.0
Ken Burns,Bill Clinton,196.0,184.0
Terry Funk,Vince McMahon,54.0,44.0
Kirby Heyborne,Lincoln Hoppe,69.0,24.0
Marina Golbahari,Zubaida Sahar,30.0,0.0
Rachel Dratch,Peter Riegert,399.0,169.0
Rachel True,Ari Gold,328.0,27.0
Kirby Heyborne,Big Budah,69.0,34.0
Sasha Alexander,William Katt,980.0,505.0
Rory Culkin,Scott Mechlowicz,710.0,634.0
Edie Falco,Heather Matarazzo,659.0,529.0
Peter Dinklage,Bill Duke,22000.0,1000.0
Monica Calhoun,LisaRaye McCoy,597.0,485.0
Kevin Corrigan,Seymour Cassel,778.0,327.0
Olivia Wilde,Anna Kendrick,10000.0,10000.0
David Mamet,Ricky Jay,342.0,79.0
Takashi Shimura,Minoru Chiaki,304.0,8.0
Tommy Sheppard,Greg Speirs,14.0,9.0
Brad Pitt,Tina Louise,11000.0,422.0
Monique Gabriela Curnen,Jake Sandvig,239.0,172.0
Haley Ramm,Jack Plotnick,353.0,248.0
Jim Parsons,Matt Jones,17000.0,523.0
Tori Spelling,Amber Benson,396.0,326.0
Ryan Gosling,Clea DuVall,33000.0,1000.0
Scoot McNairy,Whitney Able,660.0,280.0
Keith Carradine,Joanne Whalley,584.0,507.0
Jim Gaffigan,Ann Dowd,472.0,185.0
Justin Chon,Christa B. Allen,552.0,533.0
Bo Huang,Zheng Xu,4.0,4.0
Brian Eno,Jacques Brel,30.0,27.0
Radha Mitchell,Alan Ruck,991.0,946.0
Bruce Greenwood,Zoë Kravitz,991.0,943.0
Daston Kalili,Rai Alexandra,2.0,0.0
Carol Channing,Bruce Vilanch,387.0,244.0
Jeremy Irvine,Olivia Williams,25000.0,766.0
Vincent Chimato,John McGlothlin,685.0,492.0
Emma Caulfield,Dylan Baker,970.0,812.0
Mike Beckingham,Tim Abell,358.0,317.0
Britney Spears,Katherine Boecher,1000.0,188.0
Shaun Sipos,Katherine Waterston,322.0,178.0
Manny Perez,Christian Alvarez,159.0,15.0
Jennifer Hale,Randy Jay Burrell,918.0,402.0
Paul Sorvino,Barry Bostwick,636.0,456.0
Mary Kate Wiles,Jennifer Landa,84.0,41.0
Carrie Bradstreet,Joel Paul Reisig,466.0,431.0
Elizabeth Streb,Sarah Callan,0.0,0.0
Mike Stanley,Jeff Delaney,385.0,169.0
Tim Holmes,Mila Kunis,44000.0,15000.0
Patrick Kilpatrick,Mark Torgl,488.0,11.0
Lawrence Gilliard Jr.,George T. Odom,353.0,12.0
James Nesbitt,Nicholas Farrell,773.0,89.0
Luis Sanchez,Dennis L.A. White,472.0,251.0
Olivia Wilde,Thomas Lennon,10000.0,651.0
John Karyus,Lloyd Kaufman,907.0,365.0
Jennifer Lafleur,Cheyenne Jackson,873.0,469.0
Ginger Rogers,Dick Powell,610.0,105.0
Bob Proctor,Jack Canfield,8.0,2.0
Chris Eigeman,Taylor Nichols,88.0,74.0
Michael Nyqvist,Frida Hallgren,690.0,24.0
Jack E. Curenton,Ace Marrero,847.0,94.0
Jon Heder,Diedrich Bader,970.0,759.0
Devin Ratray,Eve Plumb,1000.0,235.0
Micah Sloat,Ashley Palmer,189.0,109.0
Tony Alva,Jay Adams,22.0,20.0
Eric Idle,Michael Palin,795.0,561.0
Emily Rios,Jesse Garcia,231.0,200.0
Tony Doupe,Sue Corcoran,361.0,14.0
Sendhil Ramamurthy,Masi Oka,1000.0,923.0
Greg Ayres,Jonathan Caouette,58.0,20.0
Bill Farmer,Chris Cox,93.0,31.0
Kane Hodder,Paul Elia,935.0,709.0
Catriona MacColl,David Warbeck,48.0,22.0
Brendon Small,Ron Lynch,59.0,11.0
Treat Williams,Andrew Daly,642.0,171.0
Dov Tiefenbach,Jeff Seymour,108.0,64.0
Saeed Jaffrey,Roshan Seth,114.0,61.0
R. Brandon Johnson,Adam LeFevre,169.0,80.0
Katharine Isabelle,Michelle Nolden,918.0,100.0
Liv Ullmann,Ingrid Thulin,440.0,132.0
Lillian Gish,Mae Marsh,436.0,22.0
Walter Koenig,DeForest Kelley,643.0,606.0
Anita Page,Bessie Love,77.0,28.0
Ted Raimi,Betsy Baker,634.0,66.0
America Olivo,Nora Arnezeder,470.0,378.0
Amos Oz,,3.0,
Mark Zupan,Joe Bishop,15.0,0.0
Michael Dudikoff,Steve James,615.0,96.0
Carol Block,Ellen Block,0.0,0.0
Billy Burke,Tracy Spiridakos,2000.0,821.0
Tom E. Nicholson,Natalie Welch,196.0,3.0
Jamie Lee Curtis,Donald Pleasence,2000.0,742.0
Jack Warden,Lee J. Cobb,359.0,259.0
Isabella Rossellini,Peter Gerety,812.0,277.0
Claudette Colbert,Alan Hale,380.0,114.0
Angeliki Papoulia,Mary Tsoni,47.0,37.0
James Cagney,Gary Coleman,786.0,633.0
Kimberly J. Brown,Janet McTeer,409.0,277.0
Viggo Mortensen,Adam Goldberg,10000.0,1000.0
Simon Abkarian,Zinedine Soualem,75.0,9.0
Oliver Platt,Adrian Martinez,1000.0,806.0
Kevin Howarth,Mark Caven,19.0,16.0
Daniel London,Lucy,52.0,44.0
John Robinson,Lucy,375.0,44.0
Embeth Davidtz,Edie Falco,795.0,659.0
Jean-Paul Belmondo,Anna Karina,710.0,257.0
Vera Ngassa,Beatrice Ntuba,2.0,0.0
,,,
Yaphet Kotto,Gloria Foster,581.0,99.0
Robert John Burke,Eli Marienthal,318.0,157.0
Don Wallace,Eddie Jones,54.0,53.0
Lalaine,Alexander Wraith,502.0,119.0
Jim Sturgess,T.V. Carpio,5000.0,117.0
Trish Basinger,Elizabeth Stenholt,644.0,503.0
Sylvester Stallone,David Carradine,13000.0,926.0
Tatyana Ali,Ricky Schroder,685.0,665.0
Michael Des Barres,Wilhelm von Homburg,156.0,102.0
Taran Killam,Joanna Cassidy,500.0,317.0
Rumi Missabu,Pierre Prieur,19.0,0.0
Linnea Quigley,Carmen Argenziano,431.0,338.0
Kevin Corrigan,Barry Bostwick,778.0,456.0
Dreama Walker,Matt Servitto,601.0,260.0
Matt Damon,Ethan Suplee,13000.0,1000.0
Aunjanue Ellis,Brenda Blethyn,400.0,286.0
Hector Echavarria,Robert Miano,466.0,216.0
Parry Shen,Jason Tobin,94.0,26.0
Nicole Ari Parker,Laurel Holloman,360.0,273.0
Lupe Ontiveros,Mike White,625.0,487.0
Purva Bedi,Rizwan Manji,250.0,89.0
Keri Maletto,Nicholas Simmons,569.0,553.0
David Hewlett,Julian Richings,686.0,648.0
Radha Mitchell,Frances O'Connor,991.0,575.0
Charis Michelsen,Bill Martone,5.0,2.0
Amir Talai,Anne Archer,308.0,249.0
Jennifer Lawrence,Charlie Bewley,34000.0,487.0
Marshal Hilton,Steffinnie Phrommany,471.0,320.0
Ally Sheedy,Rosanna Arquette,793.0,605.0
Samantha Futerman,Clint Jordan,100.0,8.0
Nolan Gerard Funk,Gus Van Sant,924.0,835.0
Shirley Henderson,James Norton,887.0,340.0
Judy Marte,Flaco Navaja,68.0,64.0
Michael Abbott Jr.,Natalie Canerday,35.0,32.0
Colin Salmon,Luke Mably,766.0,438.0
James Urbaniak,Samantha Buck,119.0,24.0
Dustin Fitzsimons,Mark Hengst,349.0,168.0
Corbin Bernsen,Lorne Cardinal,1000.0,53.0
Eme Ikwuakor,Marty Lindsey,135.0,115.0
Florence Henderson,Derek Brandon,337.0,168.0
Victoria Jackson,Kate Flannery,338.0,219.0
Stacy Keach,June Lockhart,602.0,427.0
Sam Adams,Steve Duin,0.0,0.0
Noah Segan,Brit Morgan,236.0,206.0
Jennifer Jason Leigh,Campbell Scott,1000.0,393.0
Joshua Ray Bell,Dana Blackstone,288.0,96.0
Esai Morales,Robert Davi,699.0,683.0
John Gilbert,Renée Adorée,81.0,12.0
Sid Haig,Jacob Zachar,1000.0,185.0
Matthew Emerick,Brock Baker,431.0,297.0
Tom Hardy,James Lance,27000.0,161.0
Mark Fantasia,Vivian Lamolli,814.0,755.0
Brendan Doogie Milewski,Donald Austin,2.0,0.0
Dan Futterman,Josh Hamilton,254.0,147.0
Christina Hart,Nancy Ison,12.0,12.0
Kenneth Tobey,Cecil Kellaway,57.0,40.0
James Mason,Robert J. Wilke,618.0,53.0
Hugh Keays-Byrne,Steve Bisley,728.0,76.0
Jon Favreau,Alex Désert,4000.0,135.0
Clint Eastwood,Gian Maria Volontè,16000.0,360.0
Mae West,Gilbert Roland,418.0,85.0
The Dalai Lama,Jasper Johal,66.0,0.0
Michael Joiner,Chris Thomas,77000.0,21.0
Omari Hardwick,David Oyelowo,1000.0,1000.0
Devid Striesow,Sebastian Schipper,24.0,20.0
William Joseph Elk III,Leo Rossi,96.0,90.0
Matisyahu,Natasha Bedingfield,178.0,58.0
Channing Tatum,David Costabile,17000.0,681.0
R. Brandon Johnson,Stevan Mena,169.0,25.0
Marri Savinar,Adam Rifkin,471.0,89.0
Melanie Papalia,Ryan Kennedy,259.0,165.0
Greta Gerwig,Jennifer Lafleur,962.0,873.0
Susan Chambers,Victoria Lachelle,138.0,18.0
Marina Vlady,Bertrand Cantat,27.0,0.0
Hanne Aagesen,Sylvia Eckhausen,0.0,0.0
Bryce Dallas Howard,Martin Starr,3000.0,985.0
William Katt,John Billingsley,505.0,323.0
Darryl Hunt,Evelyn Jefferson,2.0,0.0
Mia Farrow,Jordan Bridges,563.0,194.0
John Newton,Chase Masterson,236.0,189.0
Elaine Bromka,Robert Turano,178.0,32.0
Paul Hickert,Robin Bartlett,110.0,79.0
Sally Kirkland,Alex Emanuel,433.0,375.0
Bahare Seddiqi,Amir Farrokh Hashemian,36.0,35.0
Tom Cullen,Chris New,507.0,75.0
S. Epatha Merkerson,Joie Lee,539.0,53.0
Abigail Evans,Stacie Evans,0.0,0.0
Iulia Ciochina,Ana Maria Guran,0.0,0.0
Robin Lord Taylor,William Mapother,574.0,399.0
Topher Grace,Ellen Burstyn,2000.0,1000.0
John Amos,Mario Van Peebles,982.0,535.0
Charla Cochran,Joe Lev,270.0,54.0
Bebe Neuwirth,Aaron Stanford,376.0,346.0
Glen Hansard,Markéta Irglová,200.0,96.0
Marilyn Rising,Eugene Roche,142.0,23.0
Temple Grandin,Rowan Isaacson,58.0,2.0
Alan Brent,Martin Compston,498.0,204.0
Joel Moody,Bill Allen,52.0,36.0
Gunnar Hansen,Edwin Neal,383.0,371.0
Peter Robbins,Bill Melendez,39.0,36.0
Naderev Sano,Hugh Ducklow,0.0,0.0
Lisa Ann,Jesse Jane,502.0,366.0
Ariel Hsing,Xinhua Jiang,0.0,0.0
Michael Moore,Pat Boone,909.0,91.0
Ed Begley Jr.,Ruby Dee,783.0,782.0
J.D. Williams,Hassan Johnson,196.0,180.0
Christopher Denham,James Urbaniak,120.0,119.0
,,,
,,,
Mark Duplass,Mike Birbiglia,830.0,128.0
Diane Sorrentino,Valentine,17.0,0.0
Christopher Judge,David Hewlett,847.0,686.0
Christopher Judge,David Hewlett,847.0,686.0
Judith O'Dea,Duane Jones,125.0,108.0
Philippe Leroy,Macha Méril,12.0,7.0
Jason Stuart,Nate Parker,990.0,664.0
Richard Moll,Frank Gerrish,206.0,81.0
Alex Kendrick,Erin Bethea,589.0,150.0
Pfeifer Brown,Cassidy Gifford,220.0,40.0
Hal Landon Jr.,Jack Nance,195.0,158.0
Stephen Carr,Johnnie Walker,2.0,2.0
Robert Townsend,Keenen Ivory Wayans,467.0,322.0
Kieran Culkin,Elden Henson,1000.0,577.0
Leon Isaac Kennedy,Chuck Mitchell,116.0,24.0
Fay Masterson,Brian Howe,126.0,76.0
Kevin P. Farley,Gabriela Castillo,143.0,134.0
Brighton Sharbino,Ethan Embry,3000.0,982.0
Jonathan Blow,Edmund McMillen,0.0,0.0
Danny Dyer,Adam Rayner,798.0,279.0
Sheldon Leonard,John Ireland,142.0,86.0
Claire Gordon-Harper,Hugh Mun,416.0,18.0
Liv Ullmann,Trevor Howard,440.0,98.0
Jon Brion,Dottie Alexander,45.0,0.0
Tony Goldwyn,Monica Potter,956.0,878.0
